sex,age_days,l,m,s
2,1736,1.00000,107.84160,0.04310
2,1737,1.00000,107.85940,0.04311
2,1738,1.00000,107.87720,0.04311
2,1739,1.00000,107.89490,0.04312
2,1740,1.00000,107.91270,0.04312
2,1741,1.00000,107.93040,0.04312
2,1742,1.00000,107.94820,0.04313
2,1743,1.00000,107.96590,0.04313
2,1744,1.00000,107.98360,0.04314
2,1745,1.00000,108.00140,0.04314
2,1746,1.00000,108.01910,0.04314
2,1747,1.00000,108.03680,0.04315
2,1748,1.00000,108.05450,0.04315
2,1749,1.00000,108.07220,0.04316
2,1750,1.00000,108.08990,0.04316
2,1751,1.00000,108.10760,0.04316
2,1752,1.00000,108.12530,0.04317
2,1753,1.00000,108.14300,0.04317
2,1754,1.00000,108.16070,0.04318
2,1755,1.00000,108.17830,0.04318
2,1756,1.00000,108.19600,0.04318
2,1757,1.00000,108.21370,0.04319
2,1758,1.00000,108.23130,0.04319
2,1759,1.00000,108.24900,0.04320
2,1760,1.00000,108.26660,0.04320
2,1761,1.00000,108.28420,0.04321
2,1762,1.00000,108.30190,0.04321
2,1763,1.00000,108.31950,0.04321
2,1764,1.00000,108.33710,0.04322
2,1765,1.00000,108.35470,0.04322
2,1766,1.00000,108.37230,0.04323
2,1767,1.00000,108.38990,0.04323
2,1768,1.00000,108.40750,0.04323
2,1769,1.00000,108.42510,0.04324
2,1770,1.00000,108.44270,0.04324
2,1771,1.00000,108.46030,0.04325
2,1772,1.00000,108.47790,0.04325
2,1773,1.00000,108.49540,0.04325
2,1774,1.00000,108.51300,0.04326
2,1775,1.00000,108.53060,0.04326
2,1776,1.00000,108.54810,0.04327
2,1777,1.00000,108.56570,0.04327
2,1778,1.00000,108.58320,0.04327
2,1779,1.00000,108.60080,0.04328
2,1780,1.00000,108.61830,0.04328
2,1781,1.00000,108.63580,0.04329
2,1782,1.00000,108.65330,0.04329
2,1783,1.00000,108.67090,0.04329
2,1784,1.00000,108.68840,0.04330
2,1785,1.00000,108.70590,0.04330
2,1786,1.00000,108.72340,0.04331
2,1787,1.00000,108.74090,0.04331
2,1788,1.00000,108.75830,0.04331
2,1789,1.00000,108.77580,0.04332
2,1790,1.00000,108.79330,0.04332
2,1791,1.00000,108.81080,0.04333
2,1792,1.00000,108.82820,0.04333
2,1793,1.00000,108.84570,0.04333
2,1794,1.00000,108.86320,0.04334
2,1795,1.00000,108.88060,0.04334
2,1796,1.00000,108.89810,0.04335
2,1797,1.00000,108.91550,0.04335
2,1798,1.00000,108.93290,0.04335
2,1799,1.00000,108.95040,0.04336
2,1800,1.00000,108.96780,0.04336
2,1801,1.00000,108.98520,0.04337
2,1802,1.00000,109.00260,0.04337
2,1803,1.00000,109.02000,0.04337
2,1804,1.00000,109.03740,0.04338
2,1805,1.00000,109.05480,0.04338
2,1806,1.00000,109.07220,0.04339
2,1807,1.00000,109.08960,0.04339
2,1808,1.00000,109.10700,0.04339
2,1809,1.00000,109.12440,0.04340
2,1810,1.00000,109.14170,0.04340
2,1811,1.00000,109.15910,0.04341
2,1812,1.00000,109.17640,0.04341
2,1813,1.00000,109.19380,0.04341
2,1814,1.00000,109.21120,0.04342
2,1815,1.00000,109.22850,0.04342
2,1816,1.00000,109.24580,0.04343
2,1817,1.00000,109.26320,0.04343
2,1818,1.00000,109.28050,0.04343
2,1819,1.00000,109.29780,0.04344
2,1820,1.00000,109.31510,0.04344
2,1821,1.00000,109.33240,0.04345
2,1822,1.00000,109.34980,0.04345
2,1823,1.00000,109.36710,0.04345
2,1824,1.00000,109.38440,0.04346
2,1825,1.00000,109.40160,0.04346
2,1826,1.00000,109.41890,0.04346
2,1827,1.00000,109.43620,0.04347
2,1828,1.00000,109.45350,0.04347
2,1829,1.00000,109.47080,0.04348
2,1830,1.00000,109.48800,0.04348
2,1831,1.00000,109.50530,0.04348
2,1832,1.00000,109.52250,0.04349
2,1833,1.00000,109.53980,0.04349
2,1834,1.00000,109.55700,0.04350
2,1835,1.00000,109.57430,0.04350
2,1836,1.00000,109.59150,0.04350
2,1837,1.00000,109.60880,0.04351
2,1838,1.00000,109.62600,0.04351
2,1839,1.00000,109.64320,0.04352
2,1840,1.00000,109.66040,0.04352
2,1841,1.00000,109.67760,0.04352
2,1842,1.00000,109.69480,0.04353
2,1843,1.00000,109.71200,0.04353
2,1844,1.00000,109.72920,0.04354
2,1845,1.00000,109.74640,0.04354
2,1846,1.00000,109.76360,0.04354
2,1847,1.00000,109.78080,0.04355
2,1848,1.00000,109.79800,0.04355
2,1849,1.00000,109.81510,0.04356
2,1850,1.00000,109.83230,0.04356
2,1851,1.00000,109.84940,0.04356
2,1852,1.00000,109.86660,0.04357
2,1853,1.00000,109.88370,0.04357
2,1854,1.00000,109.90090,0.04358
2,1855,1.00000,109.91800,0.04358
2,1856,1.00000,109.93520,0.04358
