sex,age_days,l,m,s
2,931,-0.31120,12.82040,0.12614
2,932,-0.31130,12.82680,0.12615
2,933,-0.31140,12.83320,0.12617
2,934,-0.31140,12.83960,0.12618
2,935,-0.31150,12.84600,0.12620
2,936,-0.31160,12.85240,0.12621
2,937,-0.31160,12.85880,0.12623
2,938,-0.31170,12.86510,0.12625
2,939,-0.31170,12.87150,0.12626
2,940,-0.31180,12.87790,0.12628
2,941,-0.31190,12.88430,0.12629
2,942,-0.31190,12.89060,0.12631
2,943,-0.31200,12.89700,0.12632
2,944,-0.31200,12.90330,0.12634
2,945,-0.31210,12.90970,0.12636
2,946,-0.31220,12.91610,0.12637
2,947,-0.31220,12.92240,0.12639
2,948,-0.31230,12.92880,0.12640
2,949,-0.31230,12.93510,0.12642
2,950,-0.31240,12.94150,0.12644
2,951,-0.31250,12.94780,0.12645
2,952,-0.31250,12.95410,0.12647
2,953,-0.31260,12.96050,0.12648
2,954,-0.31260,12.96680,0.12650
2,955,-0.31270,12.97320,0.12652
2,956,-0.31280,12.97950,0.12653
2,957,-0.31280,12.98580,0.12655
2,958,-0.31290,12.99210,0.12656
2,959,-0.31290,12.99850,0.12658
2,960,-0.31300,13.00480,0.12660
2,961,-0.31310,13.01110,0.12661
2,962,-0.31310,13.01740,0.12663
2,963,-0.31320,13.02370,0.12665
2,964,-0.31320,13.03000,0.12666
2,965,-0.31330,13.03630,0.12668
2,966,-0.31340,13.04270,0.12670
2,967,-0.31340,13.04900,0.12671
2,968,-0.31350,13.05530,0.12673
2,969,-0.31350,13.06160,0.12675
2,970,-0.31360,13.06790,0.12676
2,971,-0.31360,13.07420,0.12678
2,972,-0.31370,13.08040,0.12680
2,973,-0.31380,13.08670,0.12681
2,974,-0.31380,13.09300,0.12683
2,975,-0.31390,13.09930,0.12685
2,976,-0.31390,13.10560,0.12687
2,977,-0.31400,13.11190,0.12688
2,978,-0.31400,13.11820,0.12690
2,979,-0.31410,13.12450,0.12692
2,980,-0.31420,13.13070,0.12693
2,981,-0.31420,13.13700,0.12695
2,982,-0.31430,13.14330,0.12697
2,983,-0.31430,13.14960,0.12699
2,984,-0.31440,13.15580,0.12700
2,985,-0.31440,13.16210,0.12702
2,986,-0.31450,13.16840,0.12704
2,987,-0.31450,13.17460,0.12706
2,988,-0.31460,13.18090,0.12707
2,989,-0.31470,13.18720,0.12709
2,990,-0.31470,13.19340,0.12711
2,991,-0.31480,13.19970,0.12713
2,992,-0.31480,13.20590,0.12714
2,993,-0.31490,13.21220,0.12716
2,994,-0.31490,13.21850,0.12718
2,995,-0.31500,13.22470,0.12720
2,996,-0.31500,13.23100,0.12721
2,997,-0.31510,13.23720,0.12723
2,998,-0.31520,13.24350,0.12725
2,999,-0.31520,13.24970,0.12727
2,1000,-0.31530,13.25600,0.12729
2,1001,-0.31530,13.26220,0.12730
2,1002,-0.31540,13.26840,0.12732
2,1003,-0.31540,13.27470,0.12734
2,1004,-0.31550,13.28090,0.12736
2,1005,-0.31550,13.28720,0.12738
2,1006,-0.31560,13.29340,0.12739
2,1007,-0.31560,13.29960,0.12741
2,1008,-0.31570,13.30590,0.12743
2,1009,-0.31580,13.31210,0.12745
2,1010,-0.31580,13.31830,0.12747
2,1011,-0.31590,13.32460,0.12749
2,1012,-0.31590,13.33080,0.12750
2,1013,-0.31600,13.33700,0.12752
2,1014,-0.31600,13.34330,0.12754
2,1015,-0.31610,13.34950,0.12756
2,1016,-0.31610,13.35570,0.12758
2,1017,-0.31620,13.36190,0.12760
2,1018,-0.31620,13.36820,0.12762
2,1019,-0.31630,13.37440,0.12763
2,1020,-0.31630,13.38060,0.12765
2,1021,-0.31640,13.38680,0.12767
2,1022,-0.31640,13.39310,0.12769
2,1023,-0.31650,13.39930,0.12771
2,1024,-0.31650,13.40550,0.12773
2,1025,-0.31660,13.41170,0.12775
2,1026,-0.31670,13.41790,0.12777
2,1027,-0.31670,13.42420,0.12779
2,1028,-0.31680,13.43040,0.12781
2,1029,-0.31680,13.43660,0.12782
2,1030,-0.31690,13.44280,0.12784
2,1031,-0.31690,13.44900,0.12786
2,1032,-0.31700,13.45520,0.12788
2,1033,-0.31700,13.46140,0.12790
2,1034,-0.31710,13.46770,0.12792
2,1035,-0.31710,13.47390,0.12794
2,1036,-0.31720,13.48010,0.12796
2,1037,-0.31720,13.48630,0.12798
2,1038,-0.31730,13.49250,0.12800
2,1039,-0.31730,13.49870,0.12802
2,1040,-0.31740,13.50490,0.12804
2,1041,-0.31740,13.51110,0.12806
2,1042,-0.31750,13.51730,0.12808
2,1043,-0.31750,13.52350,0.12810
2,1044,-0.31760,13.52970,0.12812
2,1045,-0.31760,13.53590,0.12814
2,1046,-0.31770,13.54210,0.12816
2,1047,-0.31770,13.54830,0.12818
2,1048,-0.31780,13.55450,0.12819
2,1049,-0.31780,13.56070,0.12821
2,1050,-0.31790,13.56690,0.12823
2,1051,-0.31790,13.57310,0.12825
2,1052,-0.31800,13.57930,0.12827
2,1053,-0.31800,13.58550,0.12829
2,1054,-0.31810,13.59170,0.12832
2,1055,-0.31810,13.59790,0.12834
2,1056,-0.31820,13.60410,0.12836
2,1057,-0.31820,13.61030,0.12838
2,1058,-0.31830,13.61650,0.12840
2,1059,-0.31830,13.62270,0.12842
2,1060,-0.31840,13.62890,0.12844
2,1061,-0.31840,13.63510,0.12846
2,1062,-0.31850,13.64130,0.12848
2,1063,-0.31850,13.64750,0.12850
2,1064,-0.31860,13.65370,0.12852
2,1065,-0.31860,13.65990,0.12854
2,1066,-0.31870,13.66610,0.12856
2,1067,-0.31870,13.67230,0.12858
2,1068,-0.31880,13.67850,0.12860
2,1069,-0.31880,13.68470,0.12862
2,1070,-0.31890,13.69090,0.12864
2,1071,-0.31890,13.69710,0.12866
2,1072,-0.31900,13.70330,0.12868
2,1073,-0.31900,13.70950,0.12871
2,1074,-0.31910,13.71570,0.12873
2,1075,-0.31910,13.72180,0.12875
2,1076,-0.31920,13.72800,0.12877
2,1077,-0.31920,13.73420,0.12879
2,1078,-0.31930,13.74040,0.12881
2,1079,-0.31930,13.74660,0.12883
2,1080,-0.31940,13.75280,0.12885
2,1081,-0.31940,13.75900,0.12887
2,1082,-0.31950,13.76520,0.12890
2,1083,-0.31950,13.77140,0.12892
2,1084,-0.31960,13.77760,0.12894
2,1085,-0.31960,13.78380,0.12896
2,1086,-0.31970,13.78990,0.12898
2,1087,-0.31970,13.79610,0.12900
2,1088,-0.31980,13.80230,0.12902
2,1089,-0.31980,13.80850,0.12905
2,1090,-0.31980,13.81470,0.12907
2,1091,-0.31990,13.82090,0.12909
2,1092,-0.31990,13.82710,0.12911
2,1093,-0.32000,13.83330,0.12913
2,1094,-0.32000,13.83950,0.12915
2,1095,-0.32010,13.84560,0.12918
2,1096,-0.32010,13.85180,0.12920
2,1097,-0.32020,13.85800,0.12922
2,1098,-0.32020,13.86420,0.12924
2,1099,-0.32030,13.87040,0.12926
2,1100,-0.32030,13.87660,0.12929
2,1101,-0.32040,13.88280,0.12931
2,1102,-0.32040,13.88890,0.12933
2,1103,-0.32050,13.89510,0.12935
2,1104,-0.32050,13.90130,0.12937
2,1105,-0.32060,13.90750,0.12940
2,1106,-0.32060,13.91370,0.12942
2,1107,-0.32070,13.91990,0.12944
2,1108,-0.32070,13.92610,0.12946
2,1109,-0.32080,13.93220,0.12948
2,1110,-0.32080,13.93840,0.12951
2,1111,-0.32080,13.94460,0.12953
2,1112,-0.32090,13.95080,0.12955
2,1113,-0.32090,13.95700,0.12957
2,1114,-0.32100,13.96320,0.12960
2,1115,-0.32100,13.96930,0.12962
2,1116,-0.32110,13.97550,0.12964
2,1117,-0.32110,13.98170,0.12967
2,1118,-0.32120,13.98790,0.12969
2,1119,-0.32120,13.99410,0.12971
2,1120,-0.32130,14.00030,0.12973
2,1121,-0.32130,14.00640,0.12976
2,1122,-0.32140,14.01260,0.12978
2,1123,-0.32140,14.01880,0.12980
2,1124,-0.32150,14.02500,0.12982
2,1125,-0.32150,14.03120,0.12985
2,1126,-0.32160,14.03730,0.12987
2,1127,-0.32160,14.04350,0.12989
2,1128,-0.32160,14.04970,0.12992
2,1129,-0.32170,14.05590,0.12994
2,1130,-0.32170,14.06210,0.12996
2,1131,-0.32180,14.06820,0.12999
2,1132,-0.32180,14.07440,0.13001
2,1133,-0.32190,14.08060,0.13003
2,1134,-0.32190,14.08680,0.13006
2,1135,-0.32200,14.09300,0.13008
2,1136,-0.32200,14.09910,0.13010
2,1137,-0.32210,14.10530,0.13013
2,1138,-0.32210,14.11150,0.13015
2,1139,-0.32220,14.11770,0.13017
2,1140,-0.32220,14.12380,0.13020
2,1141,-0.32220,14.13000,0.13022
2,1142,-0.32230,14.13620,0.13024
2,1143,-0.32230,14.14240,0.13027
2,1144,-0.32240,14.14850,0.13029
2,1145,-0.32240,14.15470,0.13032
2,1146,-0.32250,14.16090,0.13034
2,1147,-0.32250,14.16710,0.13036
2,1148,-0.32260,14.17320,0.13039
2,1149,-0.32260,14.17940,0.13041
2,1150,-0.32270,14.18560,0.13043
2,1151,-0.32270,14.19170,0.13046
2,1152,-0.32270,14.19790,0.13048
2,1153,-0.32280,14.20410,0.13051
2,1154,-0.32280,14.21030,0.13053
2,1155,-0.32290,14.21640,0.13055
2,1156,-0.32290,14.22260,0.13058
2,1157,-0.32300,14.22880,0.13060
2,1158,-0.32300,14.23490,0.13063
2,1159,-0.32310,14.24110,0.13065
2,1160,-0.32310,14.24730,0.13068
2,1161,-0.32320,14.25340,0.13070
2,1162,-0.32320,14.25960,0.13072
2,1163,-0.32320,14.26580,0.13075
2,1164,-0.32330,14.27190,0.13077
2,1165,-0.32330,14.27810,0.13080
2,1166,-0.32340,14.28430,0.13082
2,1167,-0.32340,14.29040,0.13085
2,1168,-0.32350,14.29660,0.13087
2,1169,-0.32350,14.30280,0.13090
2,1170,-0.32360,14.30890,0.13092
2,1171,-0.32360,14.31510,0.13095
2,1172,-0.32370,14.32130,0.13097
2,1173,-0.32370,14.32740,0.13099
2,1174,-0.32370,14.33360,0.13102
2,1175,-0.32380,14.33970,0.13104
2,1176,-0.32380,14.34590,0.13107
2,1177,-0.32390,14.35210,0.13109
2,1178,-0.32390,14.35820,0.13112
2,1179,-0.32400,14.36440,0.13114
2,1180,-0.32400,14.37050,0.13117
2,1181,-0.32410,14.37670,0.13119
2,1182,-0.32410,14.38290,0.13122
2,1183,-0.32410,14.38900,0.13124
2,1184,-0.32420,14.39520,0.13127
2,1185,-0.32420,14.40130,0.13129
2,1186,-0.32430,14.40750,0.13132
2,1187,-0.32430,14.41360,0.13134
2,1188,-0.32440,14.41980,0.13137
2,1189,-0.32440,14.42590,0.13140
2,1190,-0.32450,14.43210,0.13142
2,1191,-0.32450,14.43820,0.13145
2,1192,-0.32450,14.44440,0.13147
2,1193,-0.32460,14.45050,0.13150
2,1194,-0.32460,14.45670,0.13152
2,1195,-0.32470,14.46280,0.13155
2,1196,-0.32470,14.46900,0.13157
2,1197,-0.32480,14.47510,0.13160
2,1198,-0.32480,14.48130,0.13162
2,1199,-0.32490,14.48740,0.13165
2,1200,-0.32490,14.49360,0.13167
2,1201,-0.32490,14.49970,0.13170
2,1202,-0.32500,14.50590,0.13173
2,1203,-0.32500,14.51200,0.13175
2,1204,-0.32510,14.51810,0.13178
2,1205,-0.32510,14.52430,0.13180
2,1206,-0.32520,14.53040,0.13183
2,1207,-0.32520,14.53660,0.13185
2,1208,-0.32530,14.54270,0.13188
2,1209,-0.32530,14.54880,0.13191
2,1210,-0.32530,14.55500,0.13193
2,1211,-0.32540,14.56110,0.13196
2,1212,-0.32540,14.56730,0.13198
2,1213,-0.32550,14.57340,0.13201
2,1214,-0.32550,14.57950,0.13204
2,1215,-0.32560,14.58570,0.13206
2,1216,-0.32560,14.59180,0.13209
2,1217,-0.32570,14.59790,0.13211
2,1218,-0.32570,14.60410,0.13214
2,1219,-0.32570,14.61020,0.13217
2,1220,-0.32580,14.61630,0.13219
2,1221,-0.32580,14.62250,0.13222
2,1222,-0.32590,14.62860,0.13225
2,1223,-0.32590,14.63470,0.13227
2,1224,-0.32600,14.64080,0.13230
2,1225,-0.32600,14.64700,0.13232
2,1226,-0.32610,14.65310,0.13235
2,1227,-0.32610,14.65920,0.13238
2,1228,-0.32610,14.66530,0.13240
2,1229,-0.32620,14.67150,0.13243
2,1230,-0.32620,14.67760,0.13246
2,1231,-0.32630,14.68370,0.13248
2,1232,-0.32630,14.68980,0.13251
2,1233,-0.32640,14.69600,0.13254
2,1234,-0.32640,14.70210,0.13256
2,1235,-0.32640,14.70820,0.13259
2,1236,-0.32650,14.71430,0.13262
2,1237,-0.32650,14.72040,0.13264
2,1238,-0.32660,14.72650,0.13267
2,1239,-0.32660,14.73270,0.13269
2,1240,-0.32670,14.73880,0.13272
2,1241,-0.32670,14.74490,0.13275
2,1242,-0.32680,14.75100,0.13278
2,1243,-0.32680,14.75710,0.13280
2,1244,-0.32680,14.76320,0.13283
2,1245,-0.32690,14.76930,0.13286
2,1246,-0.32690,14.77540,0.13288
2,1247,-0.32700,14.78160,0.13291
2,1248,-0.32700,14.78770,0.13294
2,1249,-0.32710,14.79380,0.13296
2,1250,-0.32710,14.79990,0.13299
2,1251,-0.32710,14.80600,0.13302
2,1252,-0.32720,14.81210,0.13304
2,1253,-0.32720,14.81820,0.13307
2,1254,-0.32730,14.82430,0.13310
2,1255,-0.32730,14.83040,0.13312
2,1256,-0.32740,14.83650,0.13315
2,1257,-0.32740,14.84260,0.13318
2,1258,-0.32740,14.84870,0.13321
2,1259,-0.32750,14.85480,0.13323
2,1260,-0.32750,14.86090,0.13326
2,1261,-0.32760,14.86700,0.13329
2,1262,-0.32760,14.87310,0.13331
2,1263,-0.32770,14.87920,0.13334
2,1264,-0.32770,14.88530,0.13337
2,1265,-0.32780,14.89130,0.13339
2,1266,-0.32780,14.89740,0.13342
2,1267,-0.32780,14.90350,0.13345
2,1268,-0.32790,14.90960,0.13348
2,1269,-0.32790,14.91570,0.13350
2,1270,-0.32800,14.92180,0.13353
2,1271,-0.32800,14.92790,0.13356
2,1272,-0.32810,14.93400,0.13359
2,1273,-0.32810,14.94000,0.13361
2,1274,-0.32810,14.94610,0.13364
2,1275,-0.32820,14.95220,0.13367
2,1276,-0.32820,14.95830,0.13369
2,1277,-0.32830,14.96440,0.13372
2,1278,-0.32830,14.97040,0.13375
2,1279,-0.32840,14.97650,0.13378
2,1280,-0.32840,14.98260,0.13380
2,1281,-0.32840,14.98870,0.13383
2,1282,-0.32850,14.99480,0.13386
2,1283,-0.32850,15.00080,0.13389
2,1284,-0.32860,15.00690,0.13391
2,1285,-0.32860,15.01300,0.13394
2,1286,-0.32870,15.01900,0.13397
2,1287,-0.32870,15.02510,0.13400
2,1288,-0.32870,15.03120,0.13402
2,1289,-0.32880,15.03730,0.13405
2,1290,-0.32880,15.04330,0.13408
2,1291,-0.32890,15.04940,0.13411
2,1292,-0.32890,15.05550,0.13413
2,1293,-0.32900,15.06150,0.13416
2,1294,-0.32900,15.06760,0.13419
2,1295,-0.32900,15.07360,0.13422
2,1296,-0.32910,15.07970,0.13425
2,1297,-0.32910,15.08580,0.13427
2,1298,-0.32920,15.09180,0.13430
2,1299,-0.32920,15.09790,0.13433
2,1300,-0.32930,15.10390,0.13436
2,1301,-0.32930,15.11000,0.13438
2,1302,-0.32930,15.11610,0.13441
2,1303,-0.32940,15.12210,0.13444
2,1304,-0.32940,15.12820,0.13447
2,1305,-0.32950,15.13420,0.13449
2,1306,-0.32950,15.14030,0.13452
2,1307,-0.32960,15.14630,0.13455
2,1308,-0.32960,15.15240,0.13458
2,1309,-0.32960,15.15840,0.13461
2,1310,-0.32970,15.16450,0.13463
2,1311,-0.32970,15.17050,0.13466
2,1312,-0.32980,15.17660,0.13469
2,1313,-0.32980,15.18260,0.13472
2,1314,-0.32990,15.18870,0.13474
2,1315,-0.32990,15.19470,0.13477
2,1316,-0.32990,15.20080,0.13480
2,1317,-0.33000,15.20680,0.13483
2,1318,-0.33000,15.21280,0.13486
2,1319,-0.33010,15.21890,0.13488
2,1320,-0.33010,15.22490,0.13491
2,1321,-0.33020,15.23100,0.13494
2,1322,-0.33020,15.23700,0.13497
2,1323,-0.33020,15.24300,0.13500
2,1324,-0.33030,15.24910,0.13502
2,1325,-0.33030,15.25510,0.13505
2,1326,-0.33040,15.26110,0.13508
2,1327,-0.33040,15.26720,0.13511
2,1328,-0.33050,15.27320,0.13514
2,1329,-0.33050,15.27920,0.13516
2,1330,-0.33050,15.28530,0.13519
2,1331,-0.33060,15.29130,0.13522
2,1332,-0.33060,15.29730,0.13525
2,1333,-0.33070,15.30340,0.13527
2,1334,-0.33070,15.30940,0.13530
2,1335,-0.33080,15.31540,0.13533
2,1336,-0.33080,15.32140,0.13536
2,1337,-0.33080,15.32750,0.13539
2,1338,-0.33090,15.33350,0.13541
2,1339,-0.33090,15.33950,0.13544
2,1340,-0.33100,15.34550,0.13547
2,1341,-0.33100,15.35160,0.13550
2,1342,-0.33110,15.35760,0.13553
2,1343,-0.33110,15.36360,0.13555
2,1344,-0.33110,15.36960,0.13558
2,1345,-0.33120,15.37560,0.13561
2,1346,-0.33120,15.38170,0.13564
2,1347,-0.33130,15.38770,0.13567
2,1348,-0.33130,15.39370,0.13569
2,1349,-0.33140,15.39970,0.13572
2,1350,-0.33140,15.40570,0.13575
2,1351,-0.33140,15.41170,0.13578
2,1352,-0.33150,15.41780,0.13581
2,1353,-0.33150,15.42380,0.13584
2,1354,-0.33160,15.42980,0.13586
2,1355,-0.33160,15.43580,0.13589
2,1356,-0.33170,15.44180,0.13592
2,1357,-0.33170,15.44780,0.13595
2,1358,-0.33170,15.45380,0.13598
2,1359,-0.33180,15.45980,0.13600
2,1360,-0.33180,15.46580,0.13603
2,1361,-0.33190,15.47190,0.13606
2,1362,-0.33190,15.47790,0.13609
2,1363,-0.33200,15.48390,0.13612
2,1364,-0.33200,15.48990,0.13614
2,1365,-0.33200,15.49590,0.13617
2,1366,-0.33210,15.50190,0.13620
2,1367,-0.33210,15.50790,0.13623
2,1368,-0.33220,15.51390,0.13626
2,1369,-0.33220,15.51990,0.13628
2,1370,-0.33220,15.52590,0.13631
2,1371,-0.33230,15.53190,0.13634
2,1372,-0.33230,15.53790,0.13637
2,1373,-0.33240,15.54390,0.13640
2,1374,-0.33240,15.54990,0.13642
2,1375,-0.33250,15.55590,0.13645
2,1376,-0.33250,15.56190,0.13648
2,1377,-0.33250,15.56790,0.13651
2,1378,-0.33260,15.57390,0.13654
2,1379,-0.33260,15.57990,0.13656
2,1380,-0.33270,15.58590,0.13659
2,1381,-0.33270,15.59180,0.13662
2,1382,-0.33280,15.59780,0.13665
2,1383,-0.33280,15.60380,0.13668
2,1384,-0.33280,15.60980,0.13670
2,1385,-0.33290,15.61580,0.13673
2,1386,-0.33290,15.62180,0.13676
2,1387,-0.33300,15.62780,0.13679
2,1388,-0.33300,15.63380,0.13682
2,1389,-0.33310,15.63980,0.13684
2,1390,-0.33310,15.64580,0.13687
2,1391,-0.33310,15.65170,0.13690
2,1392,-0.33320,15.65770,0.13693
2,1393,-0.33320,15.66370,0.13696
2,1394,-0.33330,15.66970,0.13698
2,1395,-0.33330,15.67570,0.13701
2,1396,-0.33340,15.68170,0.13704
2,1397,-0.33340,15.68770,0.13707
2,1398,-0.33340,15.69360,0.13710
2,1399,-0.33350,15.69960,0.13712
2,1400,-0.33350,15.70560,0.13715
2,1401,-0.33360,15.71160,0.13718
2,1402,-0.33360,15.71760,0.13721
2,1403,-0.33370,15.72360,0.13724
2,1404,-0.33370,15.72950,0.13726
2,1405,-0.33370,15.73550,0.13729
2,1406,-0.33380,15.74150,0.13732
2,1407,-0.33380,15.74750,0.13735
2,1408,-0.33390,15.75340,0.13737
2,1409,-0.33390,15.75940,0.13740
2,1410,-0.33390,15.76540,0.13743
2,1411,-0.33400,15.77140,0.13746
2,1412,-0.33400,15.77740,0.13749
2,1413,-0.33410,15.78330,0.13751
2,1414,-0.33410,15.78930,0.13754
2,1415,-0.33420,15.79530,0.13757
2,1416,-0.33420,15.80130,0.13760
2,1417,-0.33420,15.80720,0.13763
2,1418,-0.33430,15.81320,0.13765
2,1419,-0.33430,15.81920,0.13768
2,1420,-0.33440,15.82520,0.13771
2,1421,-0.33440,15.83110,0.13774
2,1422,-0.33450,15.83710,0.13776
2,1423,-0.33450,15.84310,0.13779
2,1424,-0.33450,15.84900,0.13782
2,1425,-0.33460,15.85500,0.13785
2,1426,-0.33460,15.86100,0.13788
2,1427,-0.33470,15.86690,0.13790
2,1428,-0.33470,15.87290,0.13793
2,1429,-0.33480,15.87890,0.13796
2,1430,-0.33480,15.88490,0.13799
2,1431,-0.33480,15.89080,0.13801
2,1432,-0.33490,15.89680,0.13804
2,1433,-0.33490,15.90280,0.13807
2,1434,-0.33500,15.90870,0.13810
2,1435,-0.33500,15.91470,0.13813
2,1436,-0.33510,15.92070,0.13815
2,1437,-0.33510,15.92660,0.13818
2,1438,-0.33510,15.93260,0.13821
2,1439,-0.33520,15.93860,0.13824
2,1440,-0.33520,15.94450,0.13826
2,1441,-0.33530,15.95050,0.13829
2,1442,-0.33530,15.95650,0.13832
2,1443,-0.33540,15.96240,0.13835
2,1444,-0.33540,15.96840,0.13838
2,1445,-0.33540,15.97440,0.13840
2,1446,-0.33550,15.98030,0.13843
2,1447,-0.33550,15.98630,0.13846
2,1448,-0.33560,15.99220,0.13849
2,1449,-0.33560,15.99820,0.13851
2,1450,-0.33570,16.00420,0.13854
2,1451,-0.33570,16.01010,0.13857
2,1452,-0.33570,16.01610,0.13860
2,1453,-0.33580,16.02210,0.13862
2,1454,-0.33580,16.02800,0.13865
2,1455,-0.33590,16.03400,0.13868
2,1456,-0.33590,16.03990,0.13871
2,1457,-0.33590,16.04590,0.13873
2,1458,-0.33600,16.05190,0.13876
2,1459,-0.33600,16.05780,0.13879
2,1460,-0.33610,16.06380,0.13882
2,1461,-0.33610,16.06970,0.13884
2,1462,-0.33620,16.07570,0.13887
2,1463,-0.33620,16.08170,0.13890
2,1464,-0.33620,16.08760,0.13893
2,1465,-0.33630,16.09360,0.13895
2,1466,-0.33630,16.09950,0.13898
2,1467,-0.33640,16.10550,0.13901
2,1468,-0.33640,16.11150,0.13904
2,1469,-0.33650,16.11740,0.13907
2,1470,-0.33650,16.12340,0.13909
2,1471,-0.33650,16.12930,0.13912
2,1472,-0.33660,16.13530,0.13915
2,1473,-0.33660,16.14130,0.13918
2,1474,-0.33670,16.14720,0.13920
2,1475,-0.33670,16.15320,0.13923
2,1476,-0.33680,16.15910,0.13926
2,1477,-0.33680,16.16510,0.13928
2,1478,-0.33680,16.17100,0.13931
2,1479,-0.33690,16.17700,0.13934
2,1480,-0.33690,16.18290,0.13937
2,1481,-0.33700,16.18890,0.13939
2,1482,-0.33700,16.19490,0.13942
2,1483,-0.33710,16.20080,0.13945
2,1484,-0.33710,16.20680,0.13948
2,1485,-0.33710,16.21270,0.13950
2,1486,-0.33720,16.21870,0.13953
2,1487,-0.33720,16.22460,0.13956
2,1488,-0.33730,16.23060,0.13959
2,1489,-0.33730,16.23650,0.13961
2,1490,-0.33740,16.24250,0.13964
2,1491,-0.33740,16.24850,0.13967
2,1492,-0.33740,16.25440,0.13970
2,1493,-0.33750,16.26040,0.13972
2,1494,-0.33750,16.26630,0.13975
2,1495,-0.33760,16.27230,0.13978
2,1496,-0.33760,16.27820,0.13980
2,1497,-0.33770,16.28420,0.13983
2,1498,-0.33770,16.29010,0.13986
2,1499,-0.33770,16.29610,0.13989
2,1500,-0.33780,16.30200,0.13991
2,1501,-0.33780,16.30800,0.13994
2,1502,-0.33790,16.31400,0.13997
2,1503,-0.33790,16.31990,0.14000
2,1504,-0.33800,16.32590,0.14002
2,1505,-0.33800,16.33180,0.14005
2,1506,-0.33800,16.33780,0.14008
2,1507,-0.33810,16.34370,0.14010
2,1508,-0.33810,16.34970,0.14013
2,1509,-0.33820,16.35560,0.14016
2,1510,-0.33820,16.36160,0.14019
2,1511,-0.33830,16.36750,0.14021
2,1512,-0.33830,16.37350,0.14024
2,1513,-0.33830,16.37940,0.14027
2,1514,-0.33840,16.38540,0.14029
2,1515,-0.33840,16.39130,0.14032
2,1516,-0.33850,16.39730,0.14035
2,1517,-0.33850,16.40320,0.14038
2,1518,-0.33860,16.40920,0.14040
2,1519,-0.33860,16.41510,0.14043
2,1520,-0.33860,16.42110,0.14046
2,1521,-0.33870,16.42700,0.14048
2,1522,-0.33870,16.43300,0.14051
2,1523,-0.33880,16.43890,0.14054
2,1524,-0.33880,16.44490,0.14056
2,1525,-0.33890,16.45080,0.14059
2,1526,-0.33890,16.45680,0.14062
2,1527,-0.33890,16.46270,0.14065
2,1528,-0.33900,16.46870,0.14067
2,1529,-0.33900,16.47460,0.14070
2,1530,-0.33910,16.48060,0.14073
2,1531,-0.33910,16.48650,0.14075
2,1532,-0.33920,16.49250,0.14078
2,1533,-0.33920,16.49840,0.14081
2,1534,-0.33920,16.50440,0.14083
2,1535,-0.33930,16.51030,0.14086
2,1536,-0.33930,16.51630,0.14089
2,1537,-0.33940,16.52220,0.14091
2,1538,-0.33940,16.52820,0.14094
2,1539,-0.33950,16.53410,0.14097
2,1540,-0.33950,16.54010,0.14100
2,1541,-0.33960,16.54600,0.14102
2,1542,-0.33960,16.55200,0.14105
2,1543,-0.33960,16.55790,0.14108
2,1544,-0.33970,16.56390,0.14110
2,1545,-0.33970,16.56980,0.14113
2,1546,-0.33980,16.57580,0.14116
2,1547,-0.33980,16.58170,0.14118
2,1548,-0.33990,16.58760,0.14121
2,1549,-0.33990,16.59360,0.14124
2,1550,-0.33990,16.59950,0.14126
2,1551,-0.34000,16.60550,0.14129
2,1552,-0.34000,16.61140,0.14132
2,1553,-0.34010,16.61740,0.14134
2,1554,-0.34010,16.62330,0.14137
2,1555,-0.34020,16.62930,0.14140
2,1556,-0.34020,16.63520,0.14142
2,1557,-0.34020,16.64120,0.14145
2,1558,-0.34030,16.64710,0.14148
2,1559,-0.34030,16.65300,0.14150
2,1560,-0.34040,16.65900,0.14153
2,1561,-0.34040,16.66490,0.14156
2,1562,-0.34050,16.67090,0.14158
2,1563,-0.34050,16.67680,0.14161
2,1564,-0.34050,16.68280,0.14164
2,1565,-0.34060,16.68870,0.14166
2,1566,-0.34060,16.69470,0.14169
2,1567,-0.34070,16.70060,0.14172
2,1568,-0.34070,16.70650,0.14174
2,1569,-0.34080,16.71250,0.14177
2,1570,-0.34080,16.71840,0.14179
2,1571,-0.34080,16.72440,0.14182
2,1572,-0.34090,16.73030,0.14185
2,1573,-0.34090,16.73630,0.14187
2,1574,-0.34100,16.74220,0.14190
2,1575,-0.34100,16.74810,0.14193
2,1576,-0.34110,16.75410,0.14195
2,1577,-0.34110,16.76000,0.14198
2,1578,-0.34120,16.76600,0.14201
2,1579,-0.34120,16.77190,0.14203
2,1580,-0.34120,16.77780,0.14206
2,1581,-0.34130,16.78380,0.14209
2,1582,-0.34130,16.78970,0.14211
2,1583,-0.34140,16.79570,0.14214
2,1584,-0.34140,16.80160,0.14216
2,1585,-0.34150,16.80750,0.14219
2,1586,-0.34150,16.81350,0.14222
2,1587,-0.34150,16.81940,0.14224
2,1588,-0.34160,16.82540,0.14227
2,1589,-0.34160,16.83130,0.14230
2,1590,-0.34170,16.83720,0.14232
2,1591,-0.34170,16.84320,0.14235
2,1592,-0.34180,16.84910,0.14237
2,1593,-0.34180,16.85500,0.14240
2,1594,-0.34180,16.86100,0.14243
2,1595,-0.34190,16.86690,0.14245
2,1596,-0.34190,16.87290,0.14248
2,1597,-0.34200,16.87880,0.14251
2,1598,-0.34200,16.88470,0.14253
2,1599,-0.34210,16.89070,0.14256
